english	translation	category	sub_category	source
Did you know? You can hide the Help button in the Bank interface via the Bank settings.</col>	你知道吗？可在银行设置中隐藏银行界面的帮助按钮。</col>	gameText		
Did you know? There's a man called Phials in Rimmington that will unnote items for a small fee. Perfect for Ultimate Ironmen.</col>	你知道吗？里明顿村有位名叫菲尔斯的商人，可收取少量费用帮你移除物品注释，对终极铁人玩家尤为实用。</col>	gameText		
Nothing interesting happens.	无事发生。	gameText		
You swing your axe at the tree.	你挥动斧头砍向树木。	gameText		
You get some logs.	你获得了一些原木。	gameText		
You do not have an axe which you have the woodcutting level to use.	你没有符合伐木等级要求的斧头。	gameText		
You need to be on a members' world to do that.	你需要在会员世界才能进行此操作。	gameText		
The door won't open - you need at least <Num0> Quest Points.	门打不开——你需要至少<Num0>任务点数。	gameText		
There is currently no ore available in this rock.	这块岩石目前不含矿石。	gameText		
You can't unlock the pillory, you'll let all the criminals out!	你无法打开枷锁，否则会把所有罪犯都放出来！	gameText		
You search the crates but find nothing of value.	你搜索板条箱，但没有发现任何有价值的东西。	gameText		
You search the crate, but find nothing of note.	你搜索板条箱，但没有发现值得注意的东西。	gameText		
You don't have enough coins.	你的金币不足。	gameText		
I can't reach that!	我碰不到那个！	gameText		
The drawers are empty.	抽屉是空的。	gameText		
You search the books...	你搜索书籍……	gameText		
You find nothing to interest you.	你没有发现任何感兴趣的东西。	gameText		
You don't find anything that you'd ever want to read.	你没有找到任何你想阅读的东西。	gameText		
You pull back the cover from over the manhole.	你掀开人孔盖。	gameText		
You climb down through the manhole.	你从人孔爬下去。	gameText		
You place the cover back over the manhole.	你将盖子放回人孔上。	gameText		
You already have full Prayer points.	你的祈祷值已满。	gameText		
You search the chest but find nothing.	你搜索箱子但没有发现任何东西。	gameText		
You take the coffin from the grave.	你从坟墓中取出棺材。	gameText		
You ecxamine the gravestone. It shows...	你检查墓碑。上面显示……	gameText		
You put the coffin into the grave.	你将棺材放入坟墓中。	gameText		
You get some oak logs.	你获得了一些橡木原木。	gameText		
You get some magic logs.	你获得了一些魔法原木。	gameText		
You get some yew logs.	你获得了一些紫杉原木。	gameText		
You get some maple logs.	你获得了一些枫木原木。	gameText		
You get some willow logs.	你获得了一些柳木原木。	gameText		
You get some achey tree logs.	你获得了一些酸痛树原木。	gameText		
You get some mathogany logs.	你获得了一些红木原木。	gameText		
You get some teak logs.	你获得了一些柚木原木。	gameText		
You get some red logs.	你获得了一些红色原木。	gameText		
You get some green logs.	你获得了一些绿色原木。	gameText		
You get some blue logs.	你获得了一些蓝色原木。	gameText		
You get some white logs.	你获得了一些白色原木。	gameText		
You get some scrapey tree logs.	你获得了一些刮擦树原木。	gameText		
You get some purple logs.	你获得了一些紫色原木。	gameText		
You get some arctic pine logs.	你获得了一些北极松原木。	gameText		
You get some windswept logs.	你获得了一些风吹树原木。	gameText		
You get some juniper logs.	你获得了一些杜松原木。	gameText		
You get some redwood logs.	你获得了一些红杉原木。	gameText		
You get some blisterwood logs.	你获得了一些水泡木原木。	gameText		
You get some jatoba logs.	你获得了一些贾托巴原木。	gameText		
You get some camphor logs.	你获得了一些樟木原木。	gameText		
You get some ironwood logs.	你获得了一些铁木原木。	gameText		
You get some rosewood logs.	你获得了一些玫瑰木原木。	gameText		
A magical force prevents you from banking this item!	一股神秘力量阻止你将此物品存入银行！	gameText		
You need to be on a members' world to gain experience in Sailing.	你需要在会员世界中才能获得航海经验。	gameText		
You need to be on a members' world to gain experience in Agility.	你需要在会员世界中才能获得敏捷经验。	gameText		
You need to be on a members' world to gain experience in Herblore.	你需要在会员世界中才能获得草药学经验。	gameText		
You need to be on a members' world to gain experience in Thieving.	你需要在会员世界中才能获得偷窃经验。	gameText		
You need to be on a members' world to gain experience in Slayer.	你需要在会员世界中才能获得杀戮经验。	gameText		
You need to be on a members' world to gain experience in Farming.	你需要在会员世界中才能获得农业经验。	gameText		
You need to be on a members' world to gain experience in Fletching.	你需要在会员世界中才能获得制箭经验。	gameText		
You need to be on a members' world to gain experience in Construction.	你需要在会员世界中才能获得建筑经验。	gameText		
You need to be on a members' world to gain experience in Hunter.	你需要在会员世界中才能获得狩猎经验。	gameText		
You need to choose which skill you wish to be advanced.	你需要选择你想要提升的技能。	gameText		
Swap this note at any bank for the equivalent item	在任何银行兑换此票据以获取相应物品。	gameText		
You attempt to light the logs.	你尝试点燃原木。	gameText		
The fire catches and the logs begin to burn.	火焰燃起，原木开始燃烧。	gameText		
You need a Magic level of <Num0> to cast this spell.	你需要<Num0>级魔法才能施放此法术。	gameText		
You need to be on a members' world to cast that spell.	你需要在会员世界中才能施放该法术。	gameText		
You can't trade that item on the Grand Exchange.	你无法在大交易所交易该物品。	gameText		
Please finish what you are doing before opening the settings menu.	请先完成当前操作，再打开设置菜单。	gameText		
You can't light a fire here.	此处无法生火。	gameText		
Login to a members' server to use this object.	需登录会员世界方可使用此物品。	gameText		
You can only change this setting while playing in the resizable - modern layout.	仅在使用可调整大小 - 现代布局时才能更改此设置。	gameText		
You do not have a follower.	你没有追随者。	gameText		
You don't have enough inventory space to withdraw that many.	你的物品栏空间不足，无法取出那么多物品。	gameText		
This set consists of:	此套装包含：	gameText		
Some of your items cannot be stored in the bank.	你的部分物品无法存入银行。	gameText		
Please close the interface you have open before using 'Chat Setup'.	"使用""聊天设置""前，请先关闭当前已打开的界面。"	gameText		
Only members can use the PvP Arena's group-forming features.	仅会员可使用 PvP 竞技场的组队功能。	gameText		
You must select an activity from the drop-down list.	请从下拉列表中选择一个活动。	gameText		
You do not appear to have a house that's open to guests at the moment.	你当前似乎没有对访客开放的房屋。	gameText		
The layout viewer is only for building mode.	布局查看器仅在建造模式下可用。	gameText		
You're not in a house. You can't call your servant from here.	你不在房屋内，无法在此召唤仆从。	gameText		
You're not in a house.	你不在房屋内。	gameText		
You haven't unlocked that reward.	你尚未解锁该奖励。	gameText		
You need at least one option selected.	你至少需要选择一个选项。	gameText		
A new task is in focus for this path: Getting started with Attack.	此路径已专注新任务：攻击入门。	gameText		
You'd have to be a member to log into that world.	你必须是会员才能登录该世界。	gameText		
You cannot trade that item.	你无法交易该物品。	gameText		
You haven't received any messages to which you can reply.	你尚未收到任何可回复的消息。	gameText		
You can not set this task in focus because you need to complete the task: Getting started with Attack	无法将此任务设为专注，需先完成任务：攻击入门	gameText		
You can not set this task in focus because you need to complete the task: Getting a grip on it	无法将此任务设为专注，需先完成任务：熟练掌握	gameText		
You can not set this task in focus because you need to complete the task: Getting started with Strength	无法将此任务设为专注，需先完成任务：力量入门	gameText		
You can not set this task in focus because you need to complete the task: Building muscle	无法将此任务设为专注，需先完成任务：锤炼肌肉	gameText		
You can not set this task in focus because you need to complete the task: Getting started with Defence	无法将此任务设为专注，需先完成任务：防御入门	gameText		
You can not set this task in focus because you need to complete the task: Sticks and stones	无法将此任务设为专注，需先完成任务：初窥门径	gameText		
You can not set this task in focus because you need to complete the task: Getting started with Ranged	无法将此任务设为专注，需先完成任务：远程入门	gameText		
You can not set this task in focus because you need to complete the task: Honing my aim	无法将此任务设为专注，需先完成任务：磨练技艺	gameText		
You can not set this task in focus because you need to complete the task: Getting started with Magic	无法将此任务设为专注，需先完成任务：魔法入门	gameText		
You can not set this task in focus because you need to complete the task: Striking a pose	无法将此任务设为专注，需先完成任务：摆好架势	gameText		
A new task is in focus for this path: Getting a grip on it.	此路径已专注新任务：熟练掌握。	gameText		
A new task is in focus for this path: Weapons master.	此路径已专注新任务：武器大师。	gameText		
A new task is in focus for this path: Getting started with Strength.	此路径已专注新任务：力量入门。	gameText		
A new task is in focus for this path: Building muscle.	此路径已专注新任务：锤炼肌肉。	gameText		
A new task is in focus for this path: Body builder.	此路径已专注新任务：塑形达人。	gameText		
A new task is in focus for this path: Getting started with Defence.	此路径已专注新任务：防御入门。	gameText		
A new task is in focus for this path: Sticks and stones.	此路径已专注新任务：初窥门径。	gameText		
A new task is in focus for this path: Mithril defence.	此路径已专注新任务：秘银防御。	gameText		
A new task is in focus for this path: Getting started with Ranged.	此路径已专注新任务：远程入门。	gameText		
A new task is in focus for this path: Honing my aim.	此路径已专注新任务：磨练技艺。	gameText		
A new task is in focus for this path: Sharpshooter.	此路径已专注新任务：神射手。	gameText		
A new task is in focus for this path: Getting started with Magic.	此路径已专注新任务：魔法入门。	gameText		
A new task is in focus for this path: Striking a pose.	此路径已专注新任务：摆好架势。	gameText		
A new task is in focus for this path: Bringer of chaos.	此路径已专注新任务：混沌使者。	gameText		
A new task is in focus for this path: Getting started with Fishing.	此路径已专注新任务：钓鱼入门。	gameText		
A new task is in focus for this path: Getting started with Woodcutting.	此路径已专注新任务：伐木入门。	gameText		
A new task is in focus for this path: Getting started with Mining.	此路径已专注新任务：采矿入门。	gameText		
Members: Coins x<Num0>	会员：金币x<Num0>	gameText		
Non Members: Steel longsword x<Num0>	非会员：钢制长剑x<Num0>	gameText		
Non Members: Black longsword x<Num0>	非会员：黑铁长剑 x<Num0>	gameText		
Non Members: Mithril longsword x<Num0>	非会员：秘银长剑 x<Num0>	gameText		
Non Members: Trout x<Num0>	非会员：鳟鱼 x<Num0>	gameText		
Non Members: Leather boots x<Num0>	非会员：皮靴 x<Num0>	gameText		
Non Members: Leather gloves x<Num0>	非会员：皮手套 x<Num0>	gameText		
Non Members: Strength potion(<Num0>) x<Num1>	非会员：力量药水 (<Num0>) x<Num1>	gameText		
Non Members: Salmon x<Num0>	非会员：鲑鱼 x<Num0>	gameText		
Non Members: Steel med helm x<Num0>	非会员：钢制中盔 x<Num0>	gameText		
Non Members: Steel chainbody x<Num0>	非会员：钢制链甲 x<Num0>	gameText		
Non Members: Mithril chainbody x<Num0>	非会员：秘银链甲 x<Num0>	gameText		
Non Members: Leather cowl x<Num0>	非会员：皮帽 x<Num0>	gameText		
Non Members: Bronze arrow x<Num0>	非会员：青铜箭 x<Num0>	gameText		
Non Members: Oak shortbow x<Num0>	非会员：橡木短弓 x<Num0>	gameText		
Non Members: Willow shortbow x<Num0>	非会员：柳木短弓 x<Num0>	gameText		
Non Members: Iron arrow x<Num0>	非会员：铁箭 x<Num0>	gameText		
Non Members: Coif x<Num0>	非会员：头巾 x<Num0>	gameText		
Non Members: Mind rune x<Num0>	非会员：心灵符石 x<Num0>	gameText		
Non Members: Water rune x<Num0>	非会员：水符石 x<Num0>	gameText		
Non Members: Staff of air x<Num0>	非会员：风元素法杖 x<Num0>	gameText		
Non Members: Staff of earth x<Num0>	非会员：土元素法杖 x<Num0>	gameText		
Non Members: Staff of fire x<Num0>	非会员：火元素法杖 x<Num0>	gameText		
Non Members: Fishing rod x<Num0>	非会员：鱼竿 x<Num0>	gameText		
Non Members: Fishing bait x<Num0>	非会员：鱼饵 x<Num0>	gameText		
Non Members: Iron axe x<Num0>	非会员：铁斧 x<Num0>	gameText		
Non Members: Logs x<Num0>	非会员：原木 x<Num0>	gameText		
Non Members: Iron pickaxe x<Num0>	非会员：铁镐 x<Num0>	gameText		
Non Members: Tin ore x<Num0>	非会员：锡矿石 x<Num0>	gameText		
Non Members: Copper ore x<Num0>	非会员：铜矿石 x<Num0>	gameText		
Members: Trout x<Num0>	会员：鳟鱼 x<Num0>	gameText		
Members: Amulet of strength x<Num0>	会员：力量护符 x<Num0>	gameText		
Members: Steel kiteshield x<Num0>	会员：钢鸢盾 x<Num0>	gameText		
Members: Steel platelegs x<Num0>	会员：钢制腿甲 x<Num0>	gameText		
Members: Mithril full helm x<Num0>	会员：秘银头盔 x<Num0>	gameText		
Members: Mithril kiteshield x<Num0>	会员：秘银鸢盾 x<Num0>	gameText		
Members: Mithril platelegs x<Num0>	会员：秘银腿甲 x<Num0>	gameText		
Members: Leather chaps x<Num0>	会员：皮裤 x<Num0>	gameText		
Members: Leather body x<Num0>	会员：皮甲 x<Num0>	gameText		
Members: Studded chaps x<Num0>	会员：铆钉皮裤 x<Num0>	gameText		
Members: Body rune x<Num0>	会员：躯体符石 x<Num0>	gameText		
Members: Cosmic rune x<Num0>	会员：宇宙符石 x<Num0>	gameText		
Members: Chaos rune x<Num0>	会员：混沌符石 x<Num0>	gameText		
Members: Amulet of magic x<Num0>	会员：魔法护符 x<Num0>	gameText		
Members:  x<Num0>	会员：x<Num0>	gameText		
Members:  x<Num0>	会员：x<Num0>	gameText		
<Num0>x Lamp of the gatherer	<Num0>x 采集者神灯	gameText		
<Num0>x Coins	<Num0>x 金币	gameText		
<Num0>x Iron arrow	<Num0>x 铁箭	gameText		
<Num0>x Mind rune	<Num0>x 心灵符石	gameText		
<Num0>x Air rune	<Num0>x 风符石	gameText		
<Num0>x Energy potion(<Num1>)	<Num0>x 精力药水 (<Num1>)	gameText		
<Num0>x Maple shortbow	<Num0>x 枫木短弓	gameText		
<Num0>x Chaos rune	<Num0>x 混沌符石	gameText		
<Num0>x Mithril platebody	<Num0>x 秘银胸甲	gameText		
<Num0>x Studded body	<Num0>x 铆钉皮甲	gameText		
<Num0>x Adamant sword	<Num0>x 精金剑	gameText		
Members: Strength potion(<Num0>) x<Num1>	会员：力量药水 (<Num0>) x<Num1>	gameText		
Members: Iron arrow x<Num0>	会员：铁箭 x<Num0>	gameText		
Non Members: Air rune x<Num0>	非会员：风符石 x<Num0>	gameText		
You rest by the welcoming fire.	你在温暖的篝火旁休息。	gameText		
You have run out of prayer points, you can recharge at an altar.	你的祈祷值已耗尽，可在祭坛处恢复。	gameText		
You need to recharge your Prayer at an altar.	你需要在祭坛处恢复祈祷值。	gameText		
<Num0> x Feather.	<Num0>x 羽毛。	gameText		
<Num0> x Coins.	<Num0>x 金币。	gameText		
You haven't selected any quick-prayers.	你尚未选择任何快速祈祷。	gameText		
You need an axe to chop down this tree.	你需要一把斧头才能砍伐这棵树。	gameText		
You need an axe to chop down this tree. You do not have an axe which you have the woodcutting level to use.	你需要一把斧头才能砍伐这棵树。你没有符合伐木等级要求的斧头。	gameText		
You arrive at the Barbarian Village. Your canoe sinks into the water after the hard journey.	你抵达了野蛮人聚落。<br>历经艰辛的旅程后，你的独木舟沉入水中。	gameText		
You arrive at Edgeville. Your canoe sinks into the water after the hard journey.	你抵达了边陲镇。<br>历经艰辛的旅程后，你的独木舟沉入水中。	gameText		
You arrive at the Champions' Guild. Your canoe sinks into the water after the hard journey.	你抵达了冠军公会。<br>历经艰辛的旅程后，你的独木舟沉入水中。	gameText		
You recharge your Prayer points	你恢复了祈祷值	gameText		
You aren't carrying any containers that can be emptied.	你没有携带任何可以倒空的容器。	gameText		
Your items cannot be stored in the bank.	你的物品无法存入银行。	gameText		
You have nothing to deposit.	你没有任何物品可存入。	gameText		
Sending Abort request...	发送取消请求...	gameText		
Your reward is: <colNum0><Num0></col> x <colNum1>Lamp</col>.	你的奖励是：<colNum0><Num0></col> x <colNum1>神灯</col>。	gameText		
There doesn't seem to be any seeds on this rosebush.	这株玫瑰丛上似乎没有任何种子。	gameText		
You pick a cabbage.	你摘了一颗卷心菜。	gameText		
You eat the cabbage. Yuck!	你吃掉了卷心菜。真难吃！	gameText		
You feel a little better.	你感觉好了一些。	gameText		
You need a prayer level of <Num0> to join the order.	你需要<Num0>级祈祷才能加入该教团。	gameText		
You need to wait another <Num0> minutes to cast this spell.	你需要再等待<Num0>分钟才能施放此法术。	gameText		
You are not a high enough level to use this item.	你的等级不足以使用此物品。	gameText		
You need to have an attack level of <Num0>.	你需要<Num0>级攻击等级。	gameText		
You need to have a Hitpoints level of <Num0>.	你需要<Num0>级生命值等级。	gameText		
You need to have a Mining level of <Num0>.	你需要<Num0>级采矿等级。	gameText		
You need to have a Strength level of <Num0>.	你需要<Num0>级力量等级。	gameText		
You need to have an Agility level of <Num0>.	你需要<Num0>级敏捷等级。	gameText		
You need to have a Smithing level of <Num0>.	你需要<Num0>级锻造等级。	gameText		
You need to have a Defence level of <Num0>.	你需要<Num0>级防御等级。	gameText		
You need to have a Herblore level of <Num0>.	你需要<Num0>级草药学等级。	gameText		
You need to have a Fishing level of <Num0>.	你需要<Num0>级钓鱼等级。	gameText		
You need to have a Ranged level of <Num0>.	你需要<Num0>级远程等级。	gameText		
You need to have a Thieving level of <Num0>.	你需要<Num0>级偷窃等级。	gameText		
You need to have a Cooking level of <Num0>.	你需要<Num0>级烹饪等级。	gameText		
You need to have a Prayer level of <Num0>.	你需要<Num0>级祈祷等级。	gameText		
You need to have a Crafting level of <Num0>.	你需要<Num0>级制作等级。	gameText		
You need to have a Firemaking level of <Num0>.	你需要<Num0>级生火等级。	gameText		
You need to have a Magic level of <Num0>.	你需要<Num0>级魔法等级。	gameText		
You need to have a Fletching level of <Num0>.	你需要<Num0>级制箭等级。	gameText		
You need to have a Woodcutting level of <Num0>.	你需要<Num0>级伐木等级。	gameText		
You need to have a Runecraft level of <Num0>.	你需要<Num0>级符石制作等级。	gameText		
You need to have a Slayer level of <Num0>.	你需要<Num0>级杀戮等级。	gameText		
You need to have a Farming level of <Num0>.	你需要<Num0>级农业等级。	gameText		
You need to have a Construction level of <Num0>.	你需要<Num0>级建筑等级。	gameText		
You need to have a Hunter level of <Num0>.	你需要<Num0>级狩猎等级。	gameText		
You need to have a Sailing level of <Num0>.	你需要<Num0>级航海等级。	gameText		
You do not have enough Mind Runes to cast this spell.	你没有足够的心灵符石来施放此法术。	gameText		
You do not have enough Air Runes to cast this spell.	你没有足够的风符石来施放此法术。	gameText		
You do not have enough Water Runes to cast this spell.	你没有足够的水符石来施放此法术。	gameText		
You do not have enough Earth Runes to cast this spell.	你没有足够的大地符石来施放此法术。	gameText		
You do not have enough Fire Runes to cast this spell.	你没有足够的火符石来施放此法术。	gameText		
You do not have enough Body Runes to cast this spell.	你没有足够的躯体符石来施放此法术。	gameText		
You do not have enough Cosmic Runes to cast this spell.	你没有足够的宇宙符石来施放此法术。	gameText		
You do not have enough Chaos Runes to cast this spell.	你没有足够的混沌符石来施放此法术。	gameText		
You do not have enough Nature Runes to cast this spell.	你没有足够的自然符石来施放此法术。	gameText		
You do not have enough Law Runes to cast this spell.	你没有足够的律法符石来施放此法术。	gameText		
You do not have enough Death Runes to cast this spell.	你没有足够的死亡符石来施放此法术。	gameText		
You do not have enough Sunfire Runes to cast this spell.	你没有足够的阳火符石来施放此法术。	gameText		
You do not have enough Astral Runes to cast this spell.	你没有足够的星界符石来施放此法术。	gameText		
You do not have enough Blood Runes to cast this spell.	你没有足够的血符石来施放此法术。	gameText		
You do not have enough Soul Runes to cast this spell.	你没有足够的灵魂符石来施放此法术。	gameText		
You do not have enough Wrath Runes to cast this spell.	你没有足够的愤怒符石来施放此法术。	gameText		
You do not have enough Mist Runes to cast this spell.	你没有足够的迷雾符石来施放此法术。	gameText		
You do not have enough Dust Runes to cast this spell.	你没有足够的灰尘符石来施放此法术。	gameText		
You do not have enough Smoke Runes to cast this spell.	你没有足够的烟雾符石来施放此法术。	gameText		
You do not have enough Mud Runes to cast this spell.	你没有足够的泥符石来施放此法术。	gameText		
You do not have enough Steam Runes to cast this spell.	你没有足够的蒸汽符石来施放此法术。	gameText		
You do not have enough Lava Runes to cast this spell.	你没有足够的熔岩符石来施放此法术。	gameText		
You do not have enough Aether Runes to cast this spell.	你没有足够的以太符石来施放此法术。	gameText		
You can't attack players when you're not in the Wilderness	你不在荒野时无法攻击玩家	gameText		
You can't attack this npc.	你无法攻击此 NPC。	gameText		
You can't cast that spell on this.	你无法对此施放该法术。	gameText		
You need a Firemaking level of <Num0> to burn Oak logs.	你需要<Num0>级生火技能才能点燃橡木原木。	gameText		
You need a Firemaking level of <Num0> to burn Willow logs.	你需要<Num0>级生火技能才能点燃柳木原木。	gameText		
You need a Firemaking level of <Num0> to burn Maple logs.	你需要<Num0>级生火技能才能点燃枫木原木。	gameText		
You need a Firemaking level of <Num0> to burn Yew logs.	你需要<Num0>级生火技能才能点燃紫杉原木。	gameText		
You need a Firemaking level of <Num0> to burn Magic logs.	你需要<Num0>级生火技能才能点燃魔法原木。	gameText		
You need a Firemaking level of <Num0> to burn Redwood logs.	你需要<Num0>级生火技能才能点燃红杉原木。	gameText		
You need a Firemaking level of <Num0> to burn Teak logs.	你需要<Num0>级生火技能才能点燃柚木原木。	gameText		
You need a Firemaking level of <Num0> to burn Mahogany logs.	你需要<Num0>级生火技能才能点燃红木原木。	gameText		
You need a Firemaking level of <Num0> to burn Camphor logs.	你需要<Num0>级生火技能才能点燃樟木原木。	gameText		
You need a Firemaking level of <Num0> to burn Ironwood logs.	你需要<Num0>级生火技能才能点燃铁木原木。	gameText		
You need a Firemaking level of <Num0> to burn Rosewood logs.	你需要<Num0>级生火技能才能点燃玫瑰木原木。	gameText		
You need a Firemaking level of <Num0> to burn Achey tree logs.	你需要<Num0>级生火技能才能点燃酸痛树原木。	gameText		
You need a Firemaking level of <Num0> to burn Jatoba logs.	你需要<Num0>级生火技能才能点燃贾托巴原木。	gameText		
You need a Firemaking level of <Num0> to burn Arctic pine logs.	你需要<Num0>级生火技能才能点燃北极松原木。	gameText		
You need a Firemaking level of <Num0> to burn Blisterwood logs.	你需要<Num0>级生火技能才能点燃水泡木原木。	gameText		
You need a Firemaking level of <Num0> to burn Oak pyre logs.	你需要<Num0>级生火技能才能点燃火葬用橡木原木。	gameText		
You need a Firemaking level of <Num0> to burn Willow pyre logs.	你需要<Num0>级生火技能才能点燃火葬用柳木原木。	gameText		
You need a Firemaking level of <Num0> to burn Maple pyre logs.	你需要<Num0>级生火技能才能点燃火葬用枫木原木。	gameText		
You need a Firemaking level of <Num0> to burn Yew pyre logs.	你需要<Num0>级生火技能才能点燃火葬用紫杉原木。	gameText		
You need a Firemaking level of <Num0> to burn Magic pyre logs.	你需要<Num0>级生火技能才能点燃火葬用魔法原木。	gameText		
You need a Firemaking level of <Num0> to burn Redwood pyre logs.	你需要<Num0>级生火技能才能点燃火葬用红杉原木。	gameText		
You need a Firemaking level of <Num0> to burn Teak pyre logs.	你需要<Num0>级生火技能才能点燃火葬用柚木原木。	gameText		
You need a Firemaking level of <Num0> to burn Mahogany pyre logs.	你需要<Num0>级生火技能才能点燃火葬用红木原木。	gameText		
You need a Firemaking level of <Num0> to burn Camphor pyre logs.	你需要<Num0>级生火技能才能点燃火葬用樟木原木。	gameText		
You need a Firemaking level of <Num0> to burn Ironwood pyre logs.	你需要<Num0>级生火技能才能点燃火葬用铁木原木。	gameText		
You need a Firemaking level of <Num0> to burn Rosewood pyre logs.	你需要<Num0>级生火技能才能点燃火葬用玫瑰木原木。	gameText		
You need a Firemaking level of <Num0> to burn Achey tree pyre logs.	你需要<Num0>级生火技能才能点燃火葬用酸痛树原木。	gameText		
You need a Firemaking level of <Num0> to burn Jatoba pyre logs.	你需要<Num0>级生火技能才能点燃火葬用贾托巴原木。	gameText		
You need a Firemaking level of <Num0> to burn Arctic pine pyre logs.	你需要<Num0>级生火技能才能点燃火葬用北极松原木。	gameText		
You need a Firemaking level of <Num0> to burn Blisterwood pyre logs.	你需要<Num0>级生火技能才能点燃火葬用水泡木原木。	gameText		
You need a Woodcutting level of <Num0> to chop down this tree.	你需要<Num0>级伐木技能才能砍伐这棵树。	gameText		
You don't have enough energy left to run!	你的跑步值不足以奔跑！	gameText		
To set a Bank PIN, talk to a banker and <colNum0> ask to check your PIN settings</col>.	要设置银行密码，请与银行职员交谈并<colNum0>询问检查你的密码设置</col>。	gameText		
You successfully cook some archovies.	你成功烹饪了一些凤尾鱼。	gameText		
You cook some chickens.	你烹饪了一些鸡肉。	gameText		
You cook a piece of meat.	你烹饪了一块肉。	gameText		
You successfully cook a sardines.	你成功烹饪了一些沙丁鱼。	gameText		
You successfully cook some shrimps.	你成功烹饪了一些虾。	gameText		
You successfully cook a guanic bats.	你成功烹饪了一些瓜尼克蝙蝠肉。	gameText		
You successfully cook a poison karambwans.	你成功烹饪了一些毒卡拉姆班鱼。	gameText		
You successfully cook a psyk fish.	你成功烹饪了一些普西克鱼。	gameText		
You successfully cook a rabbits.	你成功烹饪了一些兔子肉。	gameText		
You successfully cook a sinew.	你成功烹饪了一些筋腱。	gameText		
You successfully cook a ugthanki kebabs.	你成功烹饪了一些乌格坦基骆驼烤肉。	gameText		
You successfully cook a harpoonfish.	你成功烹饪了一些叉鱼。	gameText		
You successfully cook a herring.	你成功烹饪了一些鲱鱼。	gameText		
You successfully cook a spicy sauces.	你成功烹饪了一些辣酱。	gameText		
You successfully cook a mackerel.	你成功烹饪了一些鲭鱼。	gameText		
You successfully cook a chilli con carne.	你成功烹饪了一些辣肉酱。	gameText		
You successfully cook a roasted bird meat.	你成功烹饪了一些烤鸟肉。	gameText		
You successfully bake some bread.	你成功烘焙了一些面包。	gameText		
You successfully bake a baked potatoes.	你成功烘焙了一些烤土豆。	gameText		
You successfully bake a delicious redberry pie.	你成功烘焙了一个美味的红莓派。	gameText		
You successfully bake a toad crunchies.	你成功烘焙了一些蟾蜍脆饼。	gameText		
You successfully bake a spicy crunchies.	你成功烘焙了一些香辣脆饼。	gameText		
You successfully cook a thin snail.	你成功烹饪了一些瘦蜗牛肉。	gameText		
You successfully cook a scrambled egg.	你成功烹饪了炒鸡蛋。	gameText		
You successfully cook a trout.	你成功烹饪了一条鳟鱼。	gameText		
You successfully cook a prael bat.	你成功烹饪了一些普雷尔蝙蝠肉。	gameText		
You successfully cook a suphi fish.	你成功烹饪了一些苏菲鱼。	gameText		
You successfully cook a roasted rabbit.	你成功烹饪了烤兔子肉。	gameText		
You successfully cook a spiders on stick.	你成功烹饪了一些烤蜘蛛串 (木棍)。	gameText		
You successfully cook a lean snails.	你成功烹饪了一些精瘦蜗牛肉。	gameText		
You successfully cook a cod.	你成功烹饪了一条鳕鱼。	gameText		
You successfully cook a pike.	你成功烹饪了一条狗鱼。	gameText		
You successfully cook a giant crab meat.	你成功烹饪了一些巨蟹肉。	gameText		
